date,type,price,kamar_tidur,luas_tanah,luas_bangunan,sertifikasi,kecamatan,kota
2024-11-15,Rumah Second,78000,5,216,252,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-15,Rumah Second,16000,4,90,110,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,10000,5,600,450,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,15000,4,87,140,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,79000,4,200,300,SHM,Kembangan,Kota Jakarta Barat
2024-11-15,Rumah Second,27000,4,90,225,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,850,3,84,84,SHM,Cilincing,Kota Jakarta Utara
2024-11-15,Rumah Second,8000,4,160,200,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,75000,5,230,300,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,44000,5,226,178,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,13000,4,500,525,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,5000,3,151,120,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-15,Rumah Second,4000,3,250,170,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,20000,7,487,745,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-15,Rumah Second,30000,4,488,400,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,37000,4,400,400,SHM,Koja,Kota Jakarta Utara
2024-11-15,Rumah Second,23000,5,179,186,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,13000,3,200,200,SHM,Penjaringan,Kota Jakarta Utara
2024-11-15,Rumah Second,2000,3,100,155,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,27000,6,240,20,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,17000,2,112,50,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,68000,5,308,567,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,850,3,45,80,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,24000,5,228,272,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,27000,7,240,360,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,22000,5,1669,600,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,39000,5,105,320,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-15,Rumah Second,16000,3,88,80,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,37000,3,211,180,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-15,Rumah Second,15000,3,90,63,HGB,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,15000,3,120,105,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,19000,3,78,100,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,72000,5,201,310,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-15,Rumah Second,3000,6,90,200,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,17000,3,88,79,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,23000,7,1322,350,HGB,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,38000,4,134,184,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,24000,4,104,180,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,20000,6,1387,553,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,18000,3,118,162,SHM,Makasar,Kota Jakarta Timur
2024-11-15,Rumah Second,19000,4,75,120,SHM,Kembangan,Kota Jakarta Barat
2024-11-15,Rumah Second,52000,3,269,239,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-15,Rumah Second,50000,1,2145,820,SHM,Pancoran,Kota Jakarta Selatan
2024-11-15,Rumah Second,23000,4,90,180,SHM,Taman Sari,Kota Jakarta Barat
2024-11-15,Rumah Second,15000,2,120,100,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-15,Rumah Second,975,3,45,90,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,56000,4,225,350,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,27000,4,103,185,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,18000,4,162,120,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,3000,3,400,450,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,31000,4,128,190,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,95000,4,292,480,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,18000,4,450,450,SHM,Penjaringan,Kota Jakarta Utara
2024-11-15,Rumah Second,49000,5,130,350,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,8000,8,483,358,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,118000,17,400,375,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-15,Rumah Second,23000,3,82,130,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,40000,4,350,900,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-15,Rumah Second,32000,4,180,300,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,37000,3,120,180,HGB,Kelapa Gading,Kota Jakarta Utara
2024-11-15,Rumah Second,15000,4,102,63,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,24000,4,97,200,SHM,Penjaringan,Kota Jakarta Utara
2024-11-15,Rumah Second,27000,10,1450,650,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,24000,3,97,200,SHM,Penjaringan,Kota Jakarta Utara
2024-11-15,Rumah Second,15000,4,90,63,HGB,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,14000,3,130,70,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,37000,4,211,180,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,37000,4,211,180,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-15,Rumah Second,15000,3,94,150,SHM,Cilincing,Kota Jakarta Utara
2024-11-15,Rumah Second,46000,7,210,180,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-15,Rumah Second,36000,3,101,220,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,8000,5,537,600,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,28000,3,160,120,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,21000,5,200,150,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,11000,5,375,600,SHM,Koja,Kota Jakarta Utara
2024-11-15,Rumah Second,3000,9,120,200,HGB,Pancoran,Kota Jakarta Selatan
2024-11-15,Rumah Second,16000,7,112,100,SHM,Cengkareng,Kota Jakarta Barat
2024-11-15,Rumah Second,36000,3,95,165,SHM,Penjaringan,Kota Jakarta Utara
2024-11-15,Rumah Second,22000,10,180,68,SHM,Kemayoran,Kota Jakarta Pusat
2024-11-15,Rumah Second,7000,4,540,225,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,23000,3,83,105,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,33000,5,128,96,Girik,Jatinegara,Kota Jakarta Timur
2024-11-15,Rumah Second,23000,4,56,165,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-15,Rumah Second,10000,7,352,200,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-15,Rumah Second,970,4,102,150,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-15,Rumah Second,19000,4,90,63,HGB,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,81000,4,830,900,HGB,Kebayoran Baru,Kota Jakarta Selatan
2024-11-15,Rumah Second,25000,3,120,160,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,19000,6,950,349,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,18000,2,90,120,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,35000,5,176,200,SHM,Cengkareng,Kota Jakarta Barat
2024-11-15,Rumah Second,16000,4,112,100,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,21000,4,75,120,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,175,2,48,48,HGB,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,18000,3,162,120,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,119000,4,400,252,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-15,Rumah Second,18000,3,102,150,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,29000,4,225,360,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,1000,2,45,72,SHM,Pasar Rebo,Kota Jakarta Timur
2024-11-15,Rumah Second,48000,4,200,250,HGB,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,650,3,60,60,SHM,Kemayoran,Kota Jakarta Pusat
2024-11-15,Rumah Second,850,2,93,70,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,85000,6,386,386,HGB,Cengkareng,Kota Jakarta Barat
2024-11-15,Rumah Second,29000,3,102,204,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-15,Rumah Second,1000,3,60,72,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,65000,5,180,460,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-15,Rumah Second,22000,3,932,500,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,650,3,60,60,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-15,Rumah Second,17000,2,120,100,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,35000,3,257,257,SHM,Taman Sari,Kota Jakarta Barat
2024-11-15,Rumah Second,62000,6,745,800,SHM,Menteng,Kota Jakarta Pusat
2024-11-15,Rumah Second,128000,7,135,336,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-15,Rumah Second,128000,7,135,336,SHM,Kembangan,Kota Jakarta Barat
2024-11-15,Rumah Second,925,2,135,75,SHM,Ciracas,Kota Jakarta Timur
2024-11-15,Rumah Second,29000,5,144,250,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-15,Rumah Second,888,3,60,65,SHM,Pancoran,Kota Jakarta Selatan
2024-11-15,Rumah Second,700,2,46,60,SHM,Ciracas,Kota Jakarta Timur
2024-11-15,Rumah Second,128000,7,135,336,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-15,Rumah Second,35000,4,102,234,SHM,Penjaringan,Kota Jakarta Utara
2024-11-15,Rumah Second,888,3,60,65,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,2000,4,90,120,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-15,Rumah Second,59000,5,168,259,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,12000,3,66,82,SHM,Cipayung,Kota Jakarta Timur
2024-11-15,Rumah Second,93000,3,140,390,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,21000,5,372,387,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,32000,15,66,250,HGB,Kemayoran,Kota Jakarta Pusat
2024-11-15,Rumah Second,59000,2,494,378,SHM,Tebet,Kota Jakarta Selatan
2024-11-15,Rumah Second,850,3,100,70,SHM,Cakung,Kota Jakarta Timur
2024-11-15,Rumah Second,36000,5,101,240,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,45000,4,536,450,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-15,Rumah Second,87000,5,873,800,SHM,Menteng,Kota Jakarta Pusat
2024-11-15,Rumah Second,12000,6,420,1000,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-15,Rumah Second,97000,3,646,755,HGB,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,14000,7,500,500,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,16000,3,350,340,SHM,Tebet,Kota Jakarta Selatan
2024-11-15,Rumah Second,15000,4,547,277,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-15,Rumah Second,135000,4,420,350,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,25000,4,1000,650,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,27000,5,144,180,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,8000,4,222,350,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,45000,7,800,1000,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,55000,4,651,900,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,25000,6,980,600,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,65000,5,1125,500,SHM,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-11-15,Rumah Second,35000,4,378,800,SHM,Menteng,Kota Jakarta Pusat
2024-11-15,Rumah Second,78000,4,300,193,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,55000,3,753,520,SHM,Menteng,Kota Jakarta Pusat
2024-11-15,Rumah Second,158000,4,480,306,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,739,3,75,71,SHM,Cengkareng,Kota Jakarta Barat
2024-11-15,Rumah Second,12000,6,588,400,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,165000,5,886,600,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,36000,5,101,220,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,26000,3,75,150,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,26000,3,75,150,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-15,Rumah Second,26000,3,75,150,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,13000,4,523,800,SHM,Johar Baru,Kota Jakarta Pusat
2024-11-15,Rumah Second,38000,5,107,220,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,49000,4,120,160,SHM,Cengkareng,Kota Jakarta Barat
2024-11-15,Rumah Second,5000,3,121,304,SHM,Kembangan,Kota Jakarta Barat
2024-11-15,Rumah Second,49000,4,180,220,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,888,3,63,84,SHM,Ciracas,Kota Jakarta Timur
2024-11-15,Rumah Second,85000,4,264,400,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,25000,4,114,228,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-15,Rumah Second,7000,5,220,502,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-15,Rumah Second,380,1,36,36,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,45000,5,180,160,SHM,Tebet,Kota Jakarta Selatan
2024-11-15,Rumah Second,27000,5,132,200,SHM,Kembangan,Kota Jakarta Barat
2024-11-15,Rumah Second,37000,5,168,268,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,29000,3,75,220,SHM,Penjaringan,Kota Jakarta Utara
2024-11-15,Rumah Second,55000,4,360,108,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,82000,5,408,400,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-15,Rumah Second,10000,6,479,420,HGB,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,18000,4,90,180,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,5000,6,180,240,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,14000,3,92,160,SHM,Cipayung,Kota Jakarta Timur
2024-11-15,Rumah Second,33,2,56,46,SHM,Ciracas,Kota Jakarta Timur
2024-11-14,Rumah Second,25000,2,165,70,SHM,Cipayung,Kota Jakarta Timur
2024-11-14,Rumah Second,47000,3,220,185,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,38000,5,216,290,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-14,Rumah Second,17000,2,76,150,SHM,Pademangan,Kota Jakarta Utara
2024-11-14,Rumah Second,34000,4,100,135,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-14,Rumah Second,98000,6,377,450,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-14,Rumah Second,39000,4,145,260,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-14,Rumah Second,17000,3,80,150,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,13000,4,85,107,SHM,Cipayung,Kota Jakarta Timur
2024-11-14,Rumah Second,86000,6,320,360,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,21000,3,106,68,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-14,Rumah Second,55000,3,400,275,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-14,Rumah Second,30000,6,420,800,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-14,Rumah Second,24000,3,151,225,SHM,Cilincing,Kota Jakarta Utara
2024-11-14,Rumah Second,39000,3,154,231,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-14,Rumah Second,23000,6,700,500,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,6000,4,200,300,SHM,Penjaringan,Kota Jakarta Utara
2024-11-14,Rumah Second,68000,4,320,300,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-14,Rumah Second,15000,3,102,63,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,155000,5,350,500,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-14,Rumah Second,11000,10,264,400,HGB,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-11-14,Rumah Second,14000,2,90,80,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,251000,3,644,300,HGB,Kebayoran Lama,Kota Jakarta Selatan
2024-11-14,Rumah Second,29000,5,207,330,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,10000,7,325,550,SHM,Tebet,Kota Jakarta Selatan
2024-11-14,Rumah Second,58000,4,250,499,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-14,Rumah Second,32000,3,180,300,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,28000,6,105,250,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,1000,2,45,72,SHM,Pasar Rebo,Kota Jakarta Timur
2024-11-14,Rumah Second,139000,4,307,432,SHM,Tebet,Kota Jakarta Selatan
2024-11-14,Rumah Second,65000,4,260,160,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,129000,3,404,350,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,14000,2,90,65,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,11000,3,55,70,SHM,Ciracas,Kota Jakarta Timur
2024-11-14,Rumah Second,58000,4,126,126,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-14,Rumah Second,24000,3,97,200,SHM,Penjaringan,Kota Jakarta Utara
2024-11-14,Rumah Second,28000,5,81,250,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,26000,4,97,137,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,34000,4,272,136,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-14,Rumah Second,15000,3,75,75,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,37000,4,211,180,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-14,Rumah Second,15000,2,64,120,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,5000,6,109,260,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-14,Rumah Second,26000,5,81,200,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,19000,3,56,106,HGB,Grogol Petamburan,Kota Jakarta Barat
2024-11-14,Rumah Second,29000,4,90,180,SHM,Kalideres,Kota Jakarta Barat
2024-11-14,Rumah Second,3000,4,230,150,HGB,Sawah Besar,Kota Jakarta Pusat
2024-11-14,Rumah Second,35000,3,102,234,SHM,Penjaringan,Kota Jakarta Utara
2024-11-14,Rumah Second,3000,3,144,144,HGB,Cengkareng,Kota Jakarta Barat
2024-11-14,Rumah Second,64000,4,410,246,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,10000,4,225,500,SHM,Kembangan,Kota Jakarta Barat
2024-11-14,Rumah Second,5000,4,121,304,SHM,Kembangan,Kota Jakarta Barat
2024-11-14,Rumah Second,9000,3,650,150,SHM,Cipayung,Kota Jakarta Timur
2024-11-14,Rumah Second,125000,38,174,600,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-14,Rumah Second,14000,2,90,90,HGB,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,795,2,44,60,SHM,Ciracas,Kota Jakarta Timur
2024-11-14,Rumah Second,25000,4,120,150,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,75000,26,100,375,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-14,Rumah Second,65000,3,268,150,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-14,Rumah Second,13000,2,90,100,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,45000,5,108,108,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-14,Rumah Second,5142,2,23,45,SHM,Kemayoran,Kota Jakarta Pusat
2024-11-14,Rumah Second,15000,3,49,96,SHM,Matraman,Kota Jakarta Timur
2024-11-14,Rumah Second,38000,7,234,234,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-14,Rumah Second,18000,4,120,120,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,675,3,42,52,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,13000,4,102,140,SHM,Cipayung,Kota Jakarta Timur
2024-11-14,Rumah Second,75000,4,390,600,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,72000,5,580,250,SHM,Makasar,Kota Jakarta Timur
2024-11-14,Rumah Second,88000,4,304,405,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,27000,3,112,113,SHM,Kalideres,Kota Jakarta Barat
2024-11-14,Rumah Second,33000,5,141,250,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,295000,16,1260,500,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-14,Rumah Second,16000,2,96,96,SHM,Kalideres,Kota Jakarta Barat
2024-11-14,Rumah Second,38000,5,107,220,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,35000,4,160,180,SHM,Ciracas,Kota Jakarta Timur
2024-11-14,Rumah Second,2000,4,136,180,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,1000,4,110,170,SHM,Ciracas,Kota Jakarta Timur
2024-11-14,Rumah Second,400,4,30,70,HGB,Grogol Petamburan,Kota Jakarta Barat
2024-11-14,Rumah Second,47000,4,207,280,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,400,2,60,36,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-14,Rumah Second,42000,6,320,400,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,5000,6,351,400,SHM,Cipayung,Kota Jakarta Timur
2024-11-14,Rumah Second,59000,5,435,200,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,16000,4,145,290,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,29000,4,240,202,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,35000,7,228,250,SHM,Pasar Rebo,Kota Jakarta Timur
2024-11-14,Rumah Second,17000,4,90,75,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,14000,4,68,136,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-14,Rumah Second,42000,6,350,400,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,23000,3,83,130,SHM,Kalideres,Kota Jakarta Barat
2024-11-14,Rumah Second,48000,5,219,290,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,17000,6,528,800,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,155,2,60,36,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-14,Rumah Second,11000,3,56,100,SHM,Cipayung,Kota Jakarta Timur
2024-11-14,Rumah Second,69000,5,144,239,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,5000,3,269,239,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-14,Rumah Second,23000,4,78,100,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,13000,3,90,136,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,62000,4,100,250,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,56000,7,356,485,SHM,Kembangan,Kota Jakarta Barat
2024-11-14,Rumah Second,5000,4,320,160,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,25000,4,110,220,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,45000,4,102,360,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-14,Rumah Second,27000,3,120,320,SHM,Cengkareng,Kota Jakarta Barat
2024-11-14,Rumah Second,14000,3,65,88,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,12000,4,513,271,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-14,Rumah Second,34000,5,124,200,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,18000,3,60,180,SHM,Pademangan,Kota Jakarta Utara
2024-11-14,Rumah Second,12000,8,1000,600,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,34000,6,229,150,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,175000,5,589,444,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-14,Rumah Second,13000,3,73,83,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-14,Rumah Second,18000,3,90,80,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,650,3,50,60,SHM,Ciracas,Kota Jakarta Timur
2024-11-14,Rumah Second,45000,4,82,188,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-14,Rumah Second,795,2,67,45,SHM,Ciracas,Kota Jakarta Timur
2024-11-14,Rumah Second,39000,4,262,242,HGB,Pademangan,Kota Jakarta Utara
2024-11-14,Rumah Second,16000,3,78,130,SHM,Cipayung,Kota Jakarta Timur
